31944	1	1	1
30286	1	0	0
33781	0	0	0
33253	0	0	0
31289	0	0	0
31398	0	0	0
34594	1	1	1
33960	1	0	0
33871	1	0	0
32718	1	0	0
34015	0	0	0
30149	0	0	0
33510	0	0	0
32089	1	0	1
33773	0	0	0
30015	1	0	0
34478	0	0	0
31432	1	0	1
34264	1	1	1
32682	0	0	0
30714	0	0	0
30417	1	1	1
34258	0	0	0
32458	1	0	0
30645	0	0	0
32121	1	1	1
31399	0	0	0
33982	1	0	0
30237	0	0	0
32391	0	0	0
31868	1	0	0
31800	0	0	0
31485	1	0	0
32145	1	1	1
33663	1	0	0
31895	0	0	0
31219	0	0	0
33028	0	0	0
30432	1	0	0
30713	0	0	0
33610	1	0	0
32007	1	0	1
30601	1	0	0
33955	0	0	0
30373	0	0	0
31598	0	0	0
32177	0	0	0
34243	1	0	0
31045	0	0	0
30706	0	0	0
33056	1	0	0
32299	0	0	0
32534	1	1	1
32111	0	0	0
33947	1	0	0
31787	0	0	0
32970	0	0	0
32645	0	0	0
32865	0	0	0
30250	0	0	0
33793	1	0	0
32714	0	0	0
34276	0	0	0
30423	0	0	0
32305	0	0	0
30377	1	0	0
31155	1	1	1
34282	0	0	0
31830	1	1	1
31640	1	1	1
30387	1	0	0
33824	0	0	0
31173	1	0	0
31353	0	0	0
33873	1	0	0
32242	1	0	0
30276	0	0	0
32857	1	0	1
34117	0	0	0
33336	1	1	1
33760	1	1	1
31394	1	1	1
33893	1	0	0
31441	1	1	1
30835	0	0	0
33398	0	0	0
32436	1	0	1
32283	1	1	1
31701	0	0	0
34131	1	1	1
31985	0	0	0
31191	1	0	0
30788	0	0	0
31808	0	0	0
31023	1	0	0
34452	1	0	1
32396	0	0	0
33948	1	1	1
30577	1	0	0
33362	1	0	1
30079	1	1	1
31655	1	1	1
33528	1	0	0
31988	1	1	1
32284	1	0	0
30531	0	0	0
30298	0	0	0
30026	1	0	0
33938	1	0	0
31344	1	0	1
31680	1	1	1
32579	0	0	0
32081	1	1	1
30610	0	0	0
34460	0	0	0
33688	0	0	0
31769	1	1	1
32942	0	0	0
30960	1	0	0
31780	0	0	0
34454	1	0	0
32882	1	1	1
34213	1	0	0
32784	1	0	0
30017	0	0	0
30266	0	0	0
30502	1	0	0
33125	0	0	0
31304	0	0	0
33689	1	1	1
34336	1	0	0
34263	0	0	0
34492	1	0	0
34026	1	1	1
30890	1	0	0
32936	0	0	0
30735	1	0	1
30816	0	0	0
31115	0	0	0
31911	1	0	0
32700	1	0	0
30216	0	0	0
30882	0	0	0
33073	0	0	0
31557	1	1	1
33594	1	1	1
30275	0	0	0
32060	0	0	0
32186	1	0	0
30325	1	0	1
33324	1	0	0
30139	1	1	1
31871	0	0	0
33645	0	0	0
33886	0	0	0
33040	0	0	0
31782	0	0	0
31239	1	1	1
32224	0	0	0
31983	0	0	0
33430	1	0	0
30083	0	0	0
34278	1	0	1
31645	1	0	0
31743	1	1	1
32066	1	0	0
33103	1	0	0
34254	0	0	0
32961	1	1	1
30869	1	0	0
31874	0	0	0
34341	1	0	0
33891	1	0	0
33007	0	0	0
32673	1	0	0
32899	0	0	0
30484	1	0	0
33355	0	0	0
34468	1	0	0
33219	0	0	0
34366	0	0	0
33299	0	0	0
32140	0	0	0
30885	1	0	1
31333	1	1	1
32964	1	1	1
30703	1	0	1
30099	1	1	1
33631	0	0	0
30291	1	0	1
32523	1	1	1
30720	0	0	0
31036	0	0	0
32544	1	1	1
33288	1	0	1
30727	1	0	0
31340	1	1	1
31047	1	0	0
32778	1	0	0
34077	1	0	0
31839	0	0	0
31590	1	0	0
30603	1	0	0
33747	1	1	1
32487	1	1	1
34444	0	0	0
30918	0	0	0
33425	0	0	0
33834	1	1	1
30181	0	0	0
34059	0	0	0
30674	0	0	0
33270	1	0	0
31980	1	0	0
34064	1	1	1
33530	1	1	1
31254	1	1	1
31336	0	0	0
33426	1	0	0
30430	0	0	0
30598	0	0	0
34467	1	0	0
30126	0	0	0
30086	0	0	0
30928	0	0	0
32505	0	0	0
33808	0	0	0
30108	1	0	1
33244	1	0	0
33174	0	0	0
33421	0	0	0
31583	1	0	0
32872	1	1	1
32683	0	0	0
33673	1	0	1
34226	1	0	0
32734	0	0	0
30336	1	0	0
30269	0	0	0
33746	1	1	1
32309	1	0	0
32350	0	0	0
33927	0	0	0
33295	0	0	0
31450	0	0	0
30969	0	0	0
33692	1	0	0
31121	1	0	1
33213	0	0	0
30625	1	1	1
30278	1	0	0
33006	0	0	0
32609	0	0	0
30172	1	1	1
32965	0	0	0
31065	0	0	0
31463	1	0	1
30580	0	0	0
30085	1	0	1
31519	1	1	1
30475	1	1	1
31070	1	0	0
32453	0	0	0
34474	1	0	0
30263	0	0	0
30104	1	0	0
30259	1	0	0
33828	0	0	0
32629	0	0	0
31034	0	0	0
33000	1	1	1
31476	0	0	0
30224	1	0	1
33822	1	1	1
32470	1	0	0
30913	0	0	0
30441	0	0	0
31520	1	0	1
34320	0	0	0
33271	1	1	1
30368	1	0	0
34023	0	0	0
34549	1	0	1
31288	1	0	0
31920	1	0	1
34518	0	0	0
32404	1	0	0
32699	0	0	0
34561	0	0	0
33392	0	0	0
31306	1	1	1
34597	0	0	0
33779	1	1	1
34232	0	0	0
33088	0	0	0
31185	0	0	0
31090	0	0	0
31842	1	1	1
32499	1	0	0
31835	1	1	1
31732	1	1	1
33264	0	0	0
33817	0	0	0
32926	0	0	0
31955	1	1	1
30562	0	0	0
33515	0	0	0
34137	0	0	0
31210	0	0	0
32649	1	0	0
32085	1	0	1
34449	0	0	0
31563	1	0	0
31856	1	0	0
31770	1	0	0
32685	1	0	0
34003	1	0	0
33063	1	0	0
31212	1	0	0
31265	0	0	0
30591	1	0	0
31235	1	0	1
33424	0	0	0
32922	0	0	0
30142	1	0	0
31299	1	0	1
30948	0	0	0
30133	0	0	0
34029	1	0	0
30781	0	0	0
31393	0	0	0
34501	1	1	1
33262	0	0	0
30090	0	0	0
34086	1	1	1
30633	1	1	1
32353	1	0	0
30659	0	0	0
34291	1	1	1
33184	0	0	0
32291	1	0	0
32706	0	0	0
32016	0	0	0
31267	1	0	0
32385	1	0	0
34004	1	0	0
30795	1	0	0
33778	1	0	0
33352	1	0	0
30806	1	1	1
32211	1	0	0
31959	1	1	1
33602	1	0	1
33956	1	0	0
34423	1	0	0
33220	0	0	0
30332	1	0	0
33450	0	0	0
34406	1	0	0
32501	1	1	1
30119	0	0	0
30878	1	0	0
32553	0	0	0
34572	1	1	1
34428	0	0	0
31205	0	0	0
33251	1	1	1
33983	0	0	0
32593	0	0	0
30318	1	0	0
31542	1	0	0
30323	1	0	0
31503	0	0	0
32462	0	0	0
32096	0	0	0
32719	1	0	0
33087	1	1	1
30429	0	0	0
30345	0	0	0
30290	1	1	1
32323	1	1	1
33203	0	0	0
32192	0	0	0
33305	1	0	0
31086	1	1	0
32723	1	1	1
33752	1	0	0
30721	1	0	0
32917	1	0	0
31762	0	0	0
31130	0	0	0
31796	1	1	1
33737	0	0	0
33480	0	0	0
30575	0	0	0
30201	1	1	1
31629	1	0	0
31418	0	0	0
32083	0	0	0
31651	1	0	1
30839	1	0	1
33582	1	0	1
30078	1	0	0
33216	1	0	1
30525	1	1	1
33492	1	0	0
33812	0	0	0
32488	1	1	1
34271	1	0	0
32761	1	0	0
34519	0	0	0
32199	0	0	0
33751	0	0	0
31999	1	0	1
30972	0	0	0
30241	1	1	1
30068	0	0	0
32191	0	0	0
34325	1	0	0
34580	0	0	0
34476	0	0	0
32492	1	0	0
32274	0	0	0
31605	1	0	0
31029	1	0	0
34373	0	0	0
31222	1	0	0
30768	0	0	0
32079	0	0	0
30065	1	0	0
32572	0	0	0
31113	0	0	0
31364	1	0	0
31390	0	0	0
31825	1	0	1
33932	1	0	1
33368	1	1	1
34331	0	0	0
34172	0	0	0
33467	0	0	0
30705	0	0	0
34382	0	0	0
30467	0	0	0
32131	0	0	0
31600	0	0	0
30173	1	0	0
32633	0	0	0
34400	0	0	0
33608	0	0	0
31831	1	0	0
32681	0	0	0
33399	0	0	0
34361	0	0	0
33707	0	0	0
34299	1	0	0
31445	0	0	0
31909	0	0	0
30069	0	0	0
31392	1	1	1
33659	1	0	0
31756	0	0	0
33358	0	0	0
34016	0	0	0
32365	0	0	0
31761	1	0	0
34506	0	0	0
30461	0	0	0
32361	1	0	0
30647	0	0	0
32620	1	1	1
31249	1	1	1
31666	0	0	0
33831	0	0	0
32840	0	0	0
34565	1	0	0
30892	0	0	0
31700	1	0	0
34509	1	1	1
31620	1	0	0
30397	1	1	1
33612	0	0	0
30997	1	0	1
33060	1	0	1
33517	0	0	0
30590	0	0	0
32881	0	0	0
30474	0	0	0
31312	1	0	0
33846	0	0	0
33965	0	0	0
31096	1	1	1
30313	0	0	0
34568	0	0	0
33099	0	0	0
30572	1	0	0
33910	0	0	0
33525	1	1	1
31648	0	0	0
33803	0	0	0
32815	0	0	0
31569	1	1	1
32739	0	0	0
33298	0	0	0
32591	1	0	1
30935	1	0	0
30094	0	0	0
34292	0	0	0
30802	0	0	0
32733	0	0	0
30741	0	0	0
34052	0	0	0
31301	0	0	0
32413	1	1	1
31818	0	0	0
33154	1	0	0
34011	0	0	0
34316	0	0	0
32543	0	0	0
34253	0	0	0
33348	0	0	0
34412	1	1	1
30018	0	0	0
30515	0	0	0
34136	0	0	0
30915	1	0	0
31817	0	0	0
31649	0	0	0
34311	1	0	0
30908	0	0	0
34157	1	1	1
33158	0	0	0
34100	1	1	1
33215	1	0	1
31975	0	0	0
31091	1	0	0
32273	0	0	0
30849	1	0	0
31008	1	0	0
32560	0	0	0
31550	1	0	0
33881	0	0	0
33711	0	0	0
32804	0	0	0
30384	1	1	1
31693	1	0	1
33925	0	0	0
31901	0	0	0
33092	1	0	0
32049	0	0	0
31768	0	0	0
32675	1	0	0
33024	0	0	0
32059	1	0	0
31244	0	0	0
32459	1	0	0
33403	0	0	0
33407	1	1	1
33670	0	0	0
33672	0	0	0
30583	1	0	0
32137	1	1	1
33472	0	0	0
30327	0	0	0
32597	1	0	0
32422	0	0	0
31539	0	0	0
33117	0	0	0
32980	0	0	0
30351	1	1	1
34252	1	0	0
33837	1	0	0
31052	0	0	0
32848	1	0	0
30168	0	0	0
30607	0	0	0
33814	0	0	0
31385	1	1	1
31378	0	0	0
34550	0	0	0
32087	1	0	0
32606	0	0	0
31685	0	0	0
32798	0	0	0
31147	0	0	0
32999	1	0	0
32477	0	0	0
32783	0	0	0
32966	0	0	0
30728	0	0	0
32809	0	0	0
32338	1	0	0
31748	1	0	0
32548	0	0	0
30994	0	0	0
33210	1	0	0
30897	1	1	1
32392	1	0	0
33332	1	0	0
31714	1	0	0
32525	0	0	0
31243	0	0	0
32517	0	0	0
34401	0	0	0
30812	1	0	0
33859	1	0	0
33127	1	0	1
30704	1	0	0
31305	1	0	0
33700	1	1	1
30445	0	0	0
31957	0	0	0
30683	1	1	1
34062	1	0	0
30875	0	0	0
33283	0	0	0
32221	0	0	0
30123	1	1	1
33085	1	0	0
30310	1	0	0
33646	0	0	0
33684	0	0	0
31362	0	0	0
32974	1	0	0
33643	1	0	0
34141	1	0	1
32773	1	0	0
33899	1	0	0
30811	0	0	0
30985	1	1	1
30360	0	0	0
32127	1	0	1
31675	1	1	1
31683	0	0	0
32466	1	1	1
33933	1	1	1
31274	1	0	0
30823	0	0	0
31342	0	0	0
33382	1	1	1
34177	0	0	0
32463	0	0	0
31878	0	0	0
32924	0	0	0
34181	0	0	0
32456	1	0	0
31442	0	0	0
31018	1	0	0
34590	1	1	1
30568	0	0	0
33477	1	1	1
32805	1	0	0
30362	1	0	0
34348	0	0	0
31041	0	0	0
31250	1	0	0
33533	0	0	0
30198	0	0	0
33091	0	0	0
31053	1	0	1
32104	1	0	0
31558	0	0	0
30813	1	0	1
33539	0	0	0
30151	1	1	1
34595	1	0	0
32300	0	0	0
32288	1	0	0
31323	1	0	0
33002	0	0	0
30129	1	1	1
31567	0	0	0
33722	0	0	0
30483	0	0	0
31628	1	1	1
31108	1	1	1
32909	0	0	0
32822	0	0	0
32826	0	0	0
30888	0	0	0
32779	1	1	1
30297	0	0	0
30027	0	0	0
33062	0	0	0
30760	1	0	0
33316	0	0	0
31837	1	0	0
33874	1	0	0
31400	0	0	0
33807	0	0	0
33290	0	0	0
31541	1	0	0
30207	1	0	0
31199	1	0	1
32471	1	0	0
31074	0	0	0
31449	0	0	0
34493	0	0	0
30644	1	0	0
30060	0	0	0
31238	0	0	0
32183	0	0	0
34556	1	1	1
30050	0	0	0
30273	1	1	1
32230	1	0	0
32229	0	0	0
30606	1	1	1
30160	1	0	0
32928	0	0	0
30910	0	0	0
31111	0	0	0
31670	1	0	0
33126	0	0	0
31044	0	0	0
30505	0	0	0
31296	1	1	1
34495	0	0	0
30040	0	0	0
31188	0	0	0
33908	0	0	0
33971	1	0	1
30120	0	0	0
32955	1	0	0
33250	1	0	0
30517	0	0	0
31588	0	0	0
30322	1	0	0
32854	1	0	1
30096	0	0	0
34041	0	0	0
33022	0	0	0
30769	0	0	0
30381	1	0	0
33229	0	0	0
31863	0	0	0
32775	0	0	0
31529	1	0	1
33776	0	0	0
33280	0	0	0
34365	0	0	0
31621	1	0	0
34329	0	0	0
33096	0	0	0
32099	1	1	1
31538	0	0	0
33625	0	0	0
32604	0	0	0
30771	0	0	0
31013	0	0	0
31275	0	0	0
31094	0	0	0
30569	0	0	0
30772	0	0	0
31613	1	0	0
34168	0	0	0
33146	1	0	0
32859	1	0	0
34087	0	0	0
34362	0	0	0
31467	0	0	0
33534	1	1	1
31722	1	1	1
32498	0	0	0
31234	1	0	0
33429	0	0	0
33032	1	0	0
32203	0	0	0
30971	1	0	1
33942	0	0	0
34146	0	0	0
31836	1	0	0
30649	1	1	1
32814	0	0	0
30548	1	1	1
32666	1	0	0
34516	0	0	0
33581	1	1	1
31054	0	0	0
30979	0	0	0
30984	0	0	0
31626	1	0	0
33329	0	0	0
32303	0	0	0
32407	1	0	0
34220	0	0	0
34294	0	0	0
31363	0	0	0
31793	1	1	1
33714	0	0	0
33019	0	0	0
30751	1	1	1
32187	0	0	0
31927	0	0	0
30184	0	0	0
32818	0	0	0
32849	0	0	0
31076	0	0	0
32665	1	1	1
33798	0	0	0
32010	0	0	0
31258	0	0	0
31319	0	0	0
32935	0	0	0
32559	1	1	1
32067	0	0	0
34269	0	0	0
32188	1	0	1
30820	1	1	1
32764	1	1	1
33011	0	0	0
32254	0	0	0
34520	0	0	0
30011	0	0	0
32540	0	0	0
31122	0	0	0
30539	0	0	0
33181	0	0	0
31958	0	0	0
31461	1	1	1
34416	1	0	1
31653	0	0	0
33984	0	0	0
30787	1	0	1
30689	0	0	0
31810	1	0	0
33296	1	1	1
34001	0	0	0
32786	1	0	0
34068	1	0	0
30217	0	0	0
31427	1	0	0
34535	0	0	0
31593	0	0	0
31781	1	0	0
34103	1	1	1
33448	1	1	1
31174	1	0	0
34531	1	0	0
30077	0	0	0
31000	0	0	0
31736	0	0	0
30693	1	0	0
31881	1	0	0
34503	0	0	0
32901	1	1	1
32024	1	0	1
30163	0	0	0
31159	1	0	0
30904	1	0	0
34133	0	0	0
30022	0	0	0
30482	0	0	0
33907	0	0	0
34539	0	0	0
33020	1	0	1
31797	0	0	0
31738	0	0	0
30174	0	0	0
31536	0	0	0
32215	0	0	0
30335	0	0	0
30615	1	0	0
31592	1	0	0
30425	1	0	0
31408	0	0	0
32792	1	0	0
31652	1	1	1
30003	0	0	0
31497	0	0	0
30189	1	0	0
34009	1	1	1
31203	1	0	0
33275	1	1	1
32943	0	0	0
31792	0	0	0
33447	1	0	0
32408	0	0	0
33790	0	0	0
33320	1	1	1
30596	1	0	0
33513	0	0	0
32533	0	0	0
34317	0	0	0
31063	0	0	0
34056	0	0	0
31395	0	0	0
34126	0	0	0
34314	1	0	0
31949	0	0	0
32367	0	0	0
30846	0	0	0
31551	0	0	0
30764	0	0	0
32711	0	0	0
30541	1	1	1
32879	1	0	0
30593	0	0	0
32627	1	0	0
31745	1	1	1
31460	1	1	1
33247	1	0	1
32639	0	0	0
32058	0	0	0
34461	1	1	1
32884	0	0	0
30844	0	0	0
31998	0	0	0
32429	0	0	0
33682	0	0	0
32292	1	0	0
34367	1	0	0
30248	1	0	0
30627	1	0	0
33292	1	0	0
34180	1	0	0
30729	0	0	0
30008	1	0	0
31221	1	0	0
31369	1	1	1
30292	1	1	0
34012	1	0	1
31617	1	0	0
32659	1	0	0
32931	0	0	0
32220	1	0	1
31313	1	0	0
31031	0	0	0
31126	1	0	0
32036	1	0	0
34280	0	0	0
32448	0	0	0
33359	1	0	1
34084	0	0	0
32889	0	0	0
30247	0	0	0
31987	1	0	0
33885	1	0	0
32093	1	1	1
32451	1	0	1
33266	0	0	0
34112	0	0	0
33015	1	0	0
30109	1	0	0
30754	0	0	0
33560	1	0	0
34402	0	0	0
31468	1	0	1
32092	0	0	0
30389	1	1	1
33413	0	0	0
30110	0	0	0
30307	1	0	0
30845	0	0	0
30905	0	0	0
32425	0	0	0
31187	1	0	0
30524	0	0	0
33674	0	0	0
34143	1	0	0
34394	1	0	0
30526	1	1	1
31815	1	1	1
31225	1	0	1
33866	0	0	0
33049	0	0	0
30626	0	0	0
31877	1	1	1
33236	1	0	1
32375	0	0	0
31942	0	0	0
33575	0	0	0
33044	1	0	0
32381	1	0	0
31302	1	0	0
30410	1	1	1
31169	1	1	1
31068	1	0	0
31696	0	0	0
32963	0	0	0
31523	1	0	0
30630	0	0	0
30824	0	0	0
32307	0	0	0
32480	1	0	0
34274	1	0	0
31162	0	0	0
33493	1	0	1
34279	0	0	0
33246	0	0	0
34458	1	1	1
33981	0	0	0
30530	0	0	0
33794	1	0	1
33660	1	0	0
34296	0	0	0
32039	0	0	0
31892	1	1	1
33428	0	0	0
30784	0	0	0
30666	0	0	0
32759	1	1	1
31883	0	0	0
30121	0	0	0
31864	0	0	0
30919	0	0	0
31723	0	0	0
31215	0	0	0
34327	0	0	0
33297	1	0	0
